project_id_original,project_id,researcher,title,institution,award_amount
CB-2002,40022,Jaime Muñoz Arteaga,Aplicación de Patrones para el Análisis y Diseño de Simulaciones Multimedia por Medio de Modelos Matemáticos,"Instituto Nacional de Astrofísica, Optica y Electrónica",428130
CB-2002,40025,José Alejandro Ayala Mercado,Fisica del Plasma de Quarks y Gluones.,Universidad Nacional Autónoma de México,3346850
CB-2002,40026,Jesús Aguirre Linares,"La producción regulada de especies de oxígeno reactivas, la transducción de señales de estrés y la diferenciación celular en los hongos filamentosos",Universidad Nacional Autónoma de México,1153684
CB-2002,40027,Alejandro Frank Hoeflich,"Simetría, Supersimetría y Fenómenos Aleatorios en la Física Nuclear",Universidad Nacional Autónoma de México,874950
CB-2002,40033,Roberto Sevin Recillas Pishmish,Curvas y Variedades Abelianas Complejas.,Universidad Nacional Autónoma de México,276146
CB-2002,40035,José Antonio Zapata Ramírez,Aspectos matemáticos de la cuantización de lazos y su limite semiclasico,Universidad Nacional Autónoma de México,317347
CB-2002,40046,Sergio Manuel Encarnación Guevara,Construcción del microarreglo de ADN del genoma total de Rhizobium etli y su uso en estudios de expresión global en vida libre y durante la simbiosis con Phaseolus vulgaris,Universidad Nacional Autónoma de México,2022948
CB-2002,40052,José Andrés Matutes Aquinos,"Materiales Nanocristalinos Basados en RCo5 para Imanes Permanentes R= Y, Pr, Sm","Centro de Investigación en Materiales Avanzados, S.C.",1226317
CB-2002,40057,Salvador García Ferreira,Métodos algebraicos y conjuntistas en la topología,Universidad Nacional Autónoma de México,266000
CB-2002,40072,Jorge Morales Montor,"Regulacion endocrina de la respuesta inmunologica a la cisticercosis: papel de los esteroides sexuales en el establecimiento, reproduccion e infectividad de los cisticercos de Taenia crassiceps y Taenia solium.",Universidad Nacional Autónoma de México,939360
CB-2002,40073,Jesús Guillermo Contreras Nuno,Encanto intrínseco y física de BFKL con el detector H1 en HERA,Centro de Investigación y de Estudios Avanzados del IPN,1052600
CB-2002,40079,José Abraham Balderas López,Caracterización Térmica de Mezclas por medio de Técnicas Fototérmicas,Instituto Politécnico Nacional,641250
CB-2002,40081,Yolanda Cruz Gómez,Reflejos musculares del parto en la coneja,Universidad Autónoma de Tlaxcala,776873
CB-2002,40086,Sergio Vázquez Y Montiel,Pruebas ópticas para el Laboratorio de Superficies Asfericas del INAOE,"Instituto Nacional de Astrofísica, Optica y Electrónica",799900
CB-2002,40088,Laura Caso Barrera,"Relaciones entre mayas de Yucatán, El Petén y La Verapaz siglos XVII-XIX",Instituto Nacional de Antropología E Historia,1089272
CB-2002,40091,Estela Susana  Lizano Soberón,Formación de estrellas en nuestra Galaxia,Universidad Nacional Autónoma de México,381464
CB-2002,40095,Margarita Eugenia Del Socorro Rosado Solís,La emisión en rayos X de burbujas y superburbujas en la Nube Mayor de Magallanes,Universidad Nacional Autónoma de México,304000
CB-2002,40096,Luc Aurele Binette ,Cuásares y medio intergaláctico estudiado en rayos-X y radiación UV,Universidad Nacional Autónoma de México,256216
CB-2002,40101,Yolanda Gómez Castellanos,Estudio en Radiofrecuencias de Estrellas Evolucionadas.,Universidad Nacional Autónoma de México,296495
CB-2002,40108,Ana Luz Quintanilla Montoya,Monitoreo Meteorológicos en Zonas Remotas de Baja California para su Aplicación en Estudios de Energías Renovables y Variabilidad Climática,Universidad Autónoma de Baja California,936935
CB-2002,40112,J. Aurelio Medina Rios,Modelado y Análisis de Sistemas Eléctricos No Lineales Bajo Regímenes Transitorio y en Estado Estacionario: Impacto en la Calidad de Energía en Sistemas Eléctricos De-Regulados,Universidad Michoacana de San Nicolás de Hidalgo,1122285
CB-2002,40114,Luis Enrique Sucar Succar,Arquitectura Genérica y Modular  para el Desarrollo de Laboratorios Virtuales  a Través de Internet,Instituto Tecnológico y de Estudios Superiores de Monterrey,971554
CB-2002,40118,Gabriel Alonso Nuñez,"Catalizadores Trimetálicos Complejos de MoS2-Wx-M M=Co, Ni X= 0-1 para la HDS Profunda de Cortes Pesados del Petróleo","Centro de Investigación en Materiales Avanzados, S.C.",1073909
CB-2002,40121,Petr Makienko ,Operador de Ruelle y Espacio de Teichmuller,Universidad Nacional Autónoma de México,57950
CB-2002,40122,Javier Miranda Martín del Campo,"Microsonda de iones para el acelerador Peletrón del Instituto de Física, UNAM",Universidad Nacional Autónoma de México,3429085
CB-2002,40128,Gustavo Alonso Hirata Flores,Peliculas Delgadas Electroluminiscentes para Dispositivos Optoelectrónicos,Universidad Nacional Autónoma de México,1048663
CB-2002,40135,Larissa Alexandrova Zarubina,Desarrollo de nuevos sistemas basados en complejos de rutenio(II) y nitróxidos para polimerización radicalica controlada,Universidad Nacional Autónoma de México,2275689
CB-2002,40140,Carlos Rolando Rios Soberanis,"Elaboracion y Caracterizacion Fisica, Quimica y Mecanica de Materiales Compuestos Reforzados con Fibras Textiles","Centro de Investigación Científica de Yucatán, A.C.",558867
CB-2002,40144,Victor Froylán Camacho Ibar,"Respuestas  Físicas, Geoquímicas y Biológicas de Bahía San Quintín a los Pulsos de Agua de Surgencias del Mar Adyacente.",Universidad Autónoma de Baja California,2886101
CB-2002,40158,Elva Guadalupe Escobar Briones,Variación de la estructura comunitaria del bentos abisal en el Golfo de México,Universidad Nacional Autónoma de México,2042500
CB-2002,40159,Patricia Dolores Briones Fourzán,"Importancia de la comunicación química en la agregación y elección de refugios de dos especies simpátricas de langostas, Panulirus guttatus y Panulirus argus.",Universidad Nacional Autónoma de México,591601
CB-2002,40162,Alfonso Mondragón Ballesteros,Violación de CP y T y degeneración de resonancias,Universidad Nacional Autónoma de México,261250
CB-2002,40167,Rogelio Arellano Ostoa,Mecanismos y Funciones de las Vías de Señalización Intercelular en el Folículo Ovárico de Mamífero,Universidad Nacional Autónoma de México,942184
CB-2002,40168,León Federico Cintra McGlone,Relaciones funcionales de la corteza y el hipocampo en la rata malnutrida.,Universidad Nacional Autónoma de México,134876
CB-2002,40172,Sergio Arturo Calixto Carrera,"Fabricacion de micro-elementos opticos en polietileno, silicona y albumina","Centro de Investigaciones en Optica, A.C.",244490
CB-2002,40179,Mauricio Díaz Muñoz,Mecanismos neurodegenerativos asociados a la expresión de formas mutantes del receptor de inositol trifosfato y de la ATPasa de Ca2+ de retículo endoplásmico en el ojo de la mosca de la fruta Drosophila melanogaster,Universidad Nacional Autónoma de México,1687158
CB-2002,40180,Carlos Alberto  Lara Rodríguez,"Biología reproductiva, dispersión y establecimiento del muérdago Psittacanthus calyculatus (Loranthaceae) en árboles frutales hospederos en Tlaxcala",Universidad Autónoma de Tlaxcala,96680
CB-2002,40182,Norma Araceli Bobadilla Sandoval,La Aldosterona como Modulador del Tono Vascular.,Universidad Nacional Autónoma de México,1853126
CB-2002,40183,Wencel José De La Cruz Hernández,Producción y Caracterización de Nitruros para Aplicaciones Optoelectrónicas.,Universidad Nacional Autónoma de México,447883
CB-2002,40188,David John Jay Gómez-Farías,"Control por fosforilacion de la degradacion de proteinas de citoesqueleto en cardiomiocitos, plaquetas y endotelio. Implicaciones en el daño por isquemia-reperfusion",Instituto Nacional de Cardiología  Ignacio Chávez,1022989
CB-2002,40194,Hector Bravo Alfaro,Formación y Evolución de Galaxias: Estudio Multifrecuencia de Grupos Compactos y Cúmulos de Galaxias,Universidad de Guanajuato,298623
CB-2002,40199,Leticia Cedillo Barron,Estudio del efecto pro-apoptótico de la interacción proteínas virales de DEN-2 en células endoteliales y su papel en la inmunopatogenesis del DHF,Centro de Investigación y de Estudios Avanzados del IPN,881056
CB-2002,40201,Isidoro Gitler Goldwain,"Estudio De Invariantes Polinómicos Vía Sus Aspectos Algebraicos, Topológicos Y Computacionales:Un Enfoque Unificado Con Aplicaciones Practicas.",Centro de Investigación y de Estudios Avanzados del IPN,693548
CB-2002,40208,Juan Manuel Mancilla Díaz,Sobreingesta,Universidad Nacional Autónoma de México,447511
CB-2002,40214,Bernardino Barrientos García,Aplicación de Métodos Ópticos en Mecánica de Fluidos,"Centro de Investigaciones en Optica, A.C.",1284824
CB-2002,40218,Leopoldo Santos Argumedo,Papel biologico de CD38 murino en la maduración de linfocitos B y la activación de linfocitos T.,Centro de Investigación y de Estudios Avanzados del IPN,983329
CB-2002,40219,Igor Alexeevich Bolshakov Mironova,Un Sistema para Comprobar Colocaciones y su Aplicación a Detección y Corrección de Errores Semánticos,Instituto Politécnico Nacional,351975
CB-2002,40221,Carlos Fabián Vargas Mendoza,Análisis filogeográfico de algunas poblaciones de Pinus leiophylla en Mexico,Instituto Politécnico Nacional,798585
CB-2002,40223,Arturo Arvizu Mondragón,Sincronización de Portadora para Redes Ópticas Inalámbricas con Detección Coherente,"Centro de Investigación Científica y de Educación Superior de Ensenada, B.C.",1199974
CB-2002,40233,José Andrés Christen Gracia,Consolidación del proyecto multidisciplinario de Estadística Bayesiana Aplicada,"Centro de Investigación en Matemáticas, A.C. ",116399
CB-2002,40236,Oliverio Welsh Lozano,Identificación de Substancias Inmunomoduladoras de Nocardia brasiliensis,Universidad Autónoma de Nuevo León,3663200
CB-2002,40239,Alma Rosa Islas Rubio,Manejo agronómico del cultivo de trigo y su relación con la composición proteica y propiedades funcionales de su harina,"Centro de Investigación en Alimentación y Desarrollo, A.C.",1893511
CB-2002,40240,Carlos Antonio Martínez Palacios,Evaluación de los requerimientos nutricionales del pez blanco de Pátzcuaro para desarrollar su cultivo.,Universidad Michoacana de San Nicolás de Hidalgo,789033
CB-2002,40241,CARLOS GONZALEZ RIVERA,Formación y Control de Porosidad en Aleaciones Base Aluminio,Universidad Nacional Autónoma de México,957211
CB-2002,40242,Carlos Santoyo Velasco,Plasticidad y desarrollo de patrones de interacción de niños preescolares y escolares,Universidad Nacional Autónoma de México,632990
CB-2002,40244,Víctor Manuel Taboada Urtuzuastegui,Aplicación de Algoritmos Genéticos para Resolver el Problema Inverso: El Caso de la Respuesta Sísmica de Presas de Tierra y Enrocamiento,Universidad Nacional Autónoma de México,324722
CB-2002,40245,Michael Frederick Dunn Goielli,Metabolic protein-protein interactions in Rhizobium etli: Characterization of a tricarboxylic acid cycle metabolon,Universidad Nacional Autónoma de México,639223
CB-2002,40247,Leticia Guadalupe Yáñez Estrada,Apoptosis en Niños Expuestos al DDT,Universidad Autónoma de San Luis Potosí,370500
CB-2002,40248,Germán Buitrón Méndez,Optimización de un proceso anaerobio-aerobio discontinuo para el tratamiento de aguas residuales tóxicas,Universidad Nacional Autónoma de México,246510
CB-2002,40251,Lourival Domingos Possani Postay,"Componentes del veneno de alacranes: Ergtoxinas, defensinas y fosfolipasas",Universidad Nacional Autónoma de México,617500
CB-2002,40254,Alfonso González Noriega,"Caracterización de un nuevo sistema para la compartimentación de enzimas lisosomales: Biosíntesis, transporte y localización subcelular del receptor 78 kDa",Universidad Nacional Autónoma de México,1384070
CB-2002,40257,Gloria Adelina Otero Ojeda,Efectos adversos de la deficiencia de hierro en infantes: Estudio neuroconductual,Universidad Autónoma del Estado de México,570001
CB-2002,40260,Bernd Walter Federico Fahmel Beyer,"Arquitectura prehispánica de la comarca situada entre S. Dionisio Ocotepec y S.B. Chichicapan, Oaxaca",Universidad Nacional Autónoma de México,404698
CB-2002,40262,José Manuel Cornejo Bravo,Desarrollo de Sistemas de Liberación Sostenida para Fármacos con Base en Una Nueva Clase de Poliácidos Hidrofóbicos,Universidad Autónoma de Baja California,570000
CB-2002,40266,Miguel Arturo Cervantes Montoya,Reconstrucción Óptico-Geométrica y Fenómenos  Afines en Hologramas de Femtosegundos Grabados en Guías de Ondas Ópticas Planas.,Universidad de Sonora,563350
CB-2002,40273,Oliver Matthias Probst Oleszewski,"Diseño, simulación y fabricación de aspas de aerogeneradores",Instituto Tecnológico y de Estudios Superiores de Monterrey,497461
CB-2002,40286,Jorge Antonio Larriva Sahd,"Mecanismos de Inducción, desarrollo y diferenciación sexual de la amígdala, área preóptica e hipotálma",Universidad Nacional Autónoma de México,4324069
CB-2002,40291, Martha Patricia  Ostrosky Shejet,Evaluación  de las  diferencias  individuales en el metabolismo  de las anfetaminas . Determinación de polimorfismos  CYP2D6 e implicaciones en la susceptibilidad individual .,Universidad Nacional Autónoma de México,1470512
CB-2002,40300,Roberto Dominguez Casalá,Interacciones neuroendocrinas entre los ovarios y las adrenales en los mecanismos de regulación de la secreción hormonal de los ovarios,Universidad Nacional Autónoma de México,1457045
CB-2002,40306,María de Lourdes Massieu Trigo,Mecanismos de muerte neuronal excitotóxica durante la inhibición glicolítica y su relevancia para la isquemia cerebral.,Universidad Nacional Autónoma de México,560500
CB-2002,40311,Marina Gavilanes Ruíz,Función de los esfingolípidos en la transducción de señales desencadenada por patógenos en plantas ,Universidad Nacional Autónoma de México,570000
CB-2002,40316,Elsa María Rodríguez Angulo,La mortalidad materna en Yucatán: perfil del proceso salud-enfermedad-muerte y estimación del subregistro.,Universidad Autónoma de Yucatán,570000
CB-2002,40321,Esteban Tlelo Cuautle,Simulación Simbólica de Circuitos Integrados CMOS,"Instituto Nacional de Astrofísica, Optica y Electrónica",157333
CB-2002,40328,Mario Alberto Garza Elizondo,Estudio de la Respuesta Inmune por Anticuerpos y Citocinas Th1 y Th2  en ratones MRL/lpr Infectados con Bacterias o Helmintos,Universidad Autónoma de Nuevo León,570000
CB-2002,40329,Xavier Gómez Mont Avalos,Promedios Temporales en Sistemas Dinámicos Caóticos,"Centro de Investigación en Matemáticas, A.C. ",526899
CB-2002,40330,Augusto Rojas Martínez,Vectores adenovirales de replicación competente para cáncer cérvico-uterino,Universidad Autónoma de Nuevo León,1429677
CB-2002,40332,Jesús Valdés Martínez,Thiosemicarbazones a Family of Pharmaceutically Interesting Compounds. A Solid State Study,Universidad Nacional Autónoma de México,570000
CB-2002,40336,Hilda María Lomelí Buyoli,"Caracterización funcional de genes que participan en el desarrollo embrionario de mamíferos, a través de manipulaciones genéticas en ratones transgénicos",Universidad Nacional Autónoma de México,1225215
